mm_id,latin_name,common_name_de,aliases,category_key,source_part_file,canonical_master_id,canonical_master_name,canonical_match_type,resolver_known,resolver_input_match,resolver_canonical_id,hahnemann,kent,hering,boericke,boger,allen,has_boger_data,has_allen_data,identity_status,notes
psorinum,,,,nosode,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,psorinum,psorinum,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_FALSE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
ptelea-trifoliata,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
pulsatilla-pratensis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
pyrogenium,,,,nosode,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
quassia-amara,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
quebracho,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
quercus-glandium-spiritus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
quercus-robur,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
radium-bromatum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_FALSE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
radix-angelicae,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ranunculus-acris,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ranunculus-bulbosus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
ranunculus-sceleratus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
raphanus-sativus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ratanhia-peruviana,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
rhamnus-californica,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
rheum-palmatum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
rhododendron-chrysanthum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,rhododendron-chrysanthum,rhododendron-chrysanthum,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
ledum-palustre,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,ledum-palustre,ledum-palustre,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
rhus-aromatica,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
rhus-glabra,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
rhus-venenata,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ricinus-communis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
robinia-pseudoacacia,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
rosa-damascena,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
rumex-crispus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,rumex-crispus,rumex-crispus,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
ruta-graveolens,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,ruta-graveolens,ruta-graveolens,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sabal-serrulata,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
sabina,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,sabina,sabina,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
saccharum-album,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
saccharum-lactis,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
salicylicum-acidum,,,,acid,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
salix-nigra,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
salvia-officinalis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sambucus-nigra,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,sambucus-nigra,sambucus-nigra,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sanguinaria-canadensis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,sanguinaria-canadensis,sanguinaria-canadensis,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sanicula-aqua,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_FALSE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
santoninum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
saponaria-officinalis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sarcolacticum-acidum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
sarsaparilla,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,sarsaparilla,sarsaparilla,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sabadilla,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
scilla-maritima,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
scrophularia-nodosa,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
scutellaria-lateriflora,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
secale-cornutum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sedum-acre,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
selenium-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sempervivum-tectorum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
senecio-aureus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
senega,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,senega,senega,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
sepia-officinalis,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,sepia-officinalis,sepia-officinalis,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
silicea,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,silicea,silicea,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
silphium-laciniatum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
sinapis-alba,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
sinapis-nigra,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
solanum-carolinense,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
dulcamara,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
solanum-nigrum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
solidago-virgaurea,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
spartium-scoparium,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
spigelia-anthelmia,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,spigelia-anthelmia,spigelia-anthelmia,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
spiraea-ulmaria,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
spongia-tosta,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,spongia-tosta,spongia-tosta,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
squilla-maritima,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
stachys-betonica,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
stannum-iodatum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
stannum-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,stannum-metallicum,stannum-metallicum,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sticta-pulmonaria,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
stillingia-sylvatica,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
strontium-carbonicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,strontium-carbonicum,strontium-carbonicum,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
strontium-iodatum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
strophanthus-hispidus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
strychninum-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
strychninum-phosphoricum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ignatia-amara,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,ignatia-amara,ignatia-amara,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
nux-vomica,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sulfurosum-acidum,,,,acid,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
sulphur,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,sulphur,sulphur,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
sulphur-iodatum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
symphytum-officinale,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
syphilinum,,,,nosode,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_FALSE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
tanacetum-vulgare,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
taraxacum-officinale,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,taraxacum-officinale,taraxacum-officinale,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
tarentula-cubensis,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
tarentula-hispana,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
taxus-baccata,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
tellurium-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
